,Slow,Intermediate,Rapid,Average
14.1,0.9124303052027875,0.770220398598031,0.3379696006402435,0.6977101757597738
14.16,0.9119083844950041,0.7689850560959529,0.3360826960903789,0.696490298194323
14.23,0.9112985724370892,0.7675435899211048,0.33389309765498437,0.6950697124835724
14.260000000000002,0.9110369277189423,0.7669257471463667,0.3329585720059432,0.6944617485044038
14.29,0.9107751057206215,0.7663078640273451,0.3320263641301568,0.6938542994763663
14.36,0.9101635011519233,0.7648659898714395,0.32986020096061885,0.6924389204638556
14.420000000000002,0.9096385075207599,0.7636299477382077,0.3280134711647127,0.6912279685404706
14.46,0.909288123550167,0.7628058501309587,0.3267874179910453,0.6904218104507812
14.489999999999998,0.909025132603815,0.7621877433846198,0.3258705481216278,0.6898177918736701
14.52,0.908761968240113,0.7615696098295185,0.32495596188813014,0.689214287446821
14.65,0.9076195975405265,0.7588907636372809,0.32101903504051194,0.6866050399639002
14.69,0.9072674518619955,0.7580664303106662,0.319816227200497,0.6858041349209568
14.72,0.907003144072901,0.757448162226462,0.31891675155900795,0.6852040550212094
14.75,0.90673866666087,0.7568298805290149,0.31801952547344653,0.684604488298088
14.85,0.9058558565158564,0.7547688649600017,0.3150449616643041,0.6826096370250401
14.88,0.9055906497189682,0.7541505438039334,0.31415743237984595,0.6820122924266727
14.920000000000002,0.905236780927395,0.7533261086819485,0.31297752174714005,0.6812166300096076
